text,category
ചില ട്രാന്‍സ് വുമൺസിന് girlsine കാണുബോള്‍ അസ്സൂയ ആണ്,None-of-the-above
അടുത്ത ഷോർട്ഫിലിം പേര് കുണ്ടി,None-of-the-above
ഹരിഹരസുധനേ ഇപ്പോഴത്തെ ആണ്പിള്ളേരെ homosexuality യെ തൊട്ട് കാക്കണേ ,Homophobic-derogation
ഇവനെ ഒകെയ് അടിച്ചു കൊല്ലാൻ ആ നാട്ടിൽ ആണുങ്ങൾ ഇല്ലേ,Homophobic-Threatening
Rohit chandran nobody will laugho Uvveemayamohini chocolate meesamadhavan okke njaanum theatril ninnu thanne kandathaanu,None-of-the-above
Mikyathum theeta sangikalum sudappikalum aan,None-of-the-above
ഇത്‌ അംഗീകരിക്കാന്‍ പറ്റില്ല ഇത്‌ വളരെ വൃത്തികെട്ട ഒരു സംസ്കാരം ആന്‍,None-of-the-above
Randu penkuttykalude jeevitham nashippikkathe ishttam ulla jeevitham select cheythille athu thanne valiya kaariyaam cngrts both wish u happy married lyf ,Counter-speech
ഇവരുടെ കല്യാണം ഒരുപാട് ആഘോഷിച്ചു ഏറെ സന്തോഷം തോന്നി ഇവരുടെ ഡിവോഴ്സ് ഒരുപാട് വിഷമം ഉണ്ടാക്കി സ്നേഹിച്ചിരുന്നു എങ്കിൽ ഇത്രയും വേഗം പിരിയാൻ പറ്റുമോ നിവേദ് ശരിക്കും സ്നേഹിച്ചിരുന്നു പക്ഷെ റഹീമിന് എല്ലാം ഒരു താത്കാലിക ഭ്രമം മാത്രം എനിക്ക് അങ്ങനെ ആണ് തോന്നിയത് മറിച്ചു തോന്നിയവർ ഉണ്ടോ,None-of-the-above
Ithil athinu bhinnalingakkare patti onnum thanne parayunnillallo,None-of-the-above
Appol eni vevagam avisham illa eshdam ulla allavarudum kuda sex what a jadj ment its verey bad,None-of-the-above
Ath avarude ishatam chodikkan ninakk avakasam illa,None-of-the-above
kalyanathin vannavar muyuvan lavammmaranallo,None-of-the-above
സത്യം വേശിടെ അടുത് പോണോരെ എന്ത് വിളിക്കും ,None-of-the-above
Enna ninte thanthaye naale kundan adikku kundaaa,Homophobic-derogation
Oru short filmin venditt lip lock cheyan kanicha oru eth undallo endha enn koodi parayan patunilla pwolichu ethil ulla oro alkarum oro scenum,None-of-the-above
myrr kuddenmaark ഒരു kunnem പിന്തുണ cheyoola,Homophobic-derogation
മുഹമ്മദ്‌ നബി സ  ഒന്നിൽ കൂടുതൽ കല്യാണം കഴിച്ചു ഖദീജ ആയിഷ മൈമൂന  എല്ലാ ഇണകളും പെണ്ണാണ്,None-of-the-above
I salute ur guts to take this topic mam oriklum arum parayan ishtapedathathum kelkan ishtapedathathum moreover chindikan polum ishtapedathathumaya oru vishayam aanith Salute u mam,None-of-the-above
Ethrayum mekap nthinaa edunnath Athu kurachal Thanne aaalukalude thurichu nottam kurayum,None-of-the-above
a ലിപ്‌ലോക് ചെയ്യാൻ കാണിച്ച ആ മനസുണ്ടല്ലോ മാരകം തന്നെ ,None-of-the-above
Arfath Pk mole ethra thamasa ala love jihad Nadakuna swabavam thanne Ann Evde indiayile oruvidham ala Muslim population undayathum Kore love jihad kond thaneya,None-of-the-above
Sreelakshmi Suresh achan makale peedipikkunnatu thettallannu njan paranjo Athum valiya thettanu,None-of-the-above
santhosha mayulla life ndavatte elarkum,None-of-the-above
Adam harryde story ithin munne kettapo i understood hw inhumane we humans arenammalonnum kandittum kettytum anubhavichum aryaatha etramaatram odds and obstacles face cheythittaayrkum aa manisyan thante dream conquer cheyan shremichittindaaka,Counter-speech
അവർ അള്ളാഹുവിന്റെ സൃഷ്ടിയാണ് അവരെമാറ്റി നിർത്തേണ്ടതല്ല എന്നൊരു സന്ദേശവും അതിലുണ്ട് എന്ത് കൊണ്ട് സമൂഹം അവരോട് ഇങ്ങനെ പെരുമാറുന്നു എന്ന് എനിക്ക് ഇപ്പഴും മനസ്സിലായിട്ടില്ല എന്റെ നാട്ടിൽ മുസ്ലിയാരായിട്ടുള്ള ഒരു ഇജഡയുണ്ട് അവർ മാന്യമായി ജോലി ചെയ്ത് ജീവിക്കുന്നു അവർക്കുള്ള അവകാശങ്ങളും അവർക്ക് കിട്ടുന്നുണ് ഇസ്ലാമിൽ ഇവർക്കുള്ള നിയമം ഇല്ല എന്ന് പറയുന്നവർ ഇസ്ലാമിനെ കുറിച്ച് നല്ല വണ്ണം മനസ്സിലാക്കാത്തവരും പഠിക്കാത്തവരുമാണ് അത് കൊണ്ട് അറിയാത്ത കാര്യങ്ങൾ പഠിച്ച് മനസ്സിലാകാൻ ശ്രമിക്കുമല്ലൊ,Hope-Speech
പടച്ചോനെ ഇനി എന്തൊക്ക കാണണം,None-of-the-above
ശരിക്കും പറഞ്ഞാൽ ഇവരുടെ ഇടയിലെ പ്രശ്നം എന്താണെന്ന് വെച്ചാൽ ഇവരുടെ അച്ഛനും അമ്മയും തമ്മിലുള്ള മനോഹരമായ ജീവിതം ഇവർക്ക് കാണാനോ ആസ്വദിക്കാനോ കഴിഞ്ഞിട്ടില്ല മറിച്ച് ഒരു ലൈംഗികത അതിനപ്പുറത്തേക്ക് ഇവർ ഇതിനെ കാണുന്നില്ല അതായിരിക്കാം ഇങ്ങനെ ഉള്ള തീരുമാനങ്ങൾ ഉണ്ടാകുന്നത് ഈ നാട്ടിൽ,Homophobic-derogation
കുണ്ടൻ polayadi മക്കൾ അണ്ടി ചെത്തി കളയണം,Homophobic-Threatening
9n സത്യം എനിക്ക് ഇവരെ ഇഷ്ടം അല്ല ഒന്നുകിൽ ആണായിട്ട് ജീവിക്കുക അല്ലെങ്കിൽ പെണ്ണായിട്ട് ഇത് എന്തുവാ,Transphobic-derogation
ഇവരെക്കൊണ്ടുള്ള ആകെ ഉള്ള ഉപദ്രവം ട്രെയിനിൽ പോകുമ്പോൾ ആണ് ദേനാ ദേനാ എന്ന് പറഞ്ഞു കൊടുത്തില്ലേൽ പാവാട പൊക്കി കാണിക്കുന്ന സ്വഭാവം കൂടി നിർത്തിയാൽ ഇവരെക്കൊണ്ട് സമൂഹത്തിനു യാതൊരു ബുദ്ധിമുട്ടും ഇല്ല,None-of-the-above
Ellavarum manushyaranuennu chinthikkuvarkk arem separate ayi kanendi varilla,Hope-Speech
ഒരു ചാൻസും ഇല്ലഗേ എന്നാൽ ഹോർമോണിൽ വരുന്ന വിത്യാസം ആണ്,Counter-speech
അവൻ തെക്കനല്ല കൊച്ചിക്കാരനാണ് അവിടെ അച്ചായൻ ഇല്ല ഏട്ടൻ മാത്രം അച്ചായൻ അങ്ങ് കോട്ടയം ആലപുഴ  പത്തനംതിട്ട  കൊല്ലം TV M ഭാഗങ്ങളിൽ   കൃസ്ത്യന് ആയതുകൊണ്ട് എല്ലാരും അച്ചായൻ ആകില്ല,None-of-the-above
അവർ പറയുന്നത് സത്യം അല്ലെ അവരും മനുഷ്യരാണ്,None-of-the-above
മുസ്ലിം സമുദായത്തെ ആണ് ഗീതു ട്രോളിയത് ഇല്ലന്ന് അവൾ പറയും,None-of-the-above
hello moonam linkakar angane vilichu avare nanam keduthathe avar manushyara avare engane kevalapedutha kudathe ningal padicha mandan maar,Counter-speech
കാണുമ്പോൾ എനിക്കും കുരു പൊട്ടുന്നുണ്ട് പക്ഷെ ആലോചിച്ചപ്പോൾ ഇവർ ആണ് ശെരിയെന്നു മനസിലാകുന്നു,None-of-the-above
Kittya nee pannulle,None-of-the-above
നിങ്ങൾക്ക് ദൈവ സൃഷ്‌ടികളെപ്പറ്റി അറിയാത്തത് ദൈവത്തിന്റെയോ ആ സൃഷ്‌ടികളുടെയോ കുറ്റമല്ല നിങ്ങളുടെ അറിവില്ലായ്മ നിങ്ങളുടെ മാത്രം കുറ്റമാണ്,None-of-the-above
Varun Punnala പിന്നെ പറഞ്ഞു വന്നത് കൊണ്ട് ഒരു കാര്യം പറയാം താങ്കൾ ഒരു ഹിന്ദു ആണെങ്കിൽ അതിനെ ഒരു മതം ആയി കാണരുത് അതിനെ ഒരു സംസ്കാരം ആയി കാണൂ ഹിന്ദു സംസ്കാരം എന്ന് പറഞ്ഞു ശീലിക്കുക,None-of-the-above
Ithine support cheyyan vere kire njnrambammaarum chekkanamaare kaanunnthinum muttunnu ee paripaadikk andi ariyum naayinte makkale,None-of-the-above
Prijith Ap thankalde ee comment kandapozhan societyde chilla aalukalde pokk kand vishamm thonune,None-of-the-above
Avarde personal karyam alle,None-of-the-above
പിന്നെ ഈ ലോകത്തിലെ എല്ലാ ജനങ്ങളും അവനവന്റെ കാര്യം വലുത് എന്ന് പറഞ്ഞു നടക്കുന്ന ഈ കാലഘട്ടത്തിൽ ഒന്നും കണ്ടില്ല കേട്ടില്ല എന്ന് കരുതി നടക്കാം,None-of-the-above
Negetive comment idunavar onnu chindhikunath nallathaanavar gay avunath janmana avarude hormone changes okay karanam ann alland avar therajandukunath alla 99 shadamanam alukarnala nammal snehikunavarkum ithu poleyulla changes veraam apol avare thalli paryunath kannanoo kelkanoo oru thendigalkum aavillaa ipolthe kalathu ithoke sadaranayaan and ithine support cheyyanam nalla manasond ,Counter-speech
Appo edil penn purushanavarille,None-of-the-above
ഉള്ള ധാരണ വെച്ച് എഴുതിയതാ കൊഴപ്പായാ ,None-of-the-above
ഇതിനൊക്കെ സപ്പോർട്ട് ചെയ്യുന്ന കൊറേ നാറികൾ,None-of-the-above
Ijjathi sachara keralam thufffvivaham ennu vecha kuttikale indakkal mathram alla enn Ee ulakalk aarelum onnu parnj kodukku,None-of-the-above
Sreenath Kr athushari avark janmam koduth vivardhoshikalaano inj enth thengayaado parayunnath,None-of-the-above
Njngale pole pavamgal aya girls are kettum ,None-of-the-above
3rd couple is on the way avarude engagmnt kazhinju,None-of-the-above
ഇന്ന് ആണ്കുട്ടികളും സുരക്ഷിതർ ഒന്നും അല്ലെടോ,Transphobic-derogation
അതെ ഞാൻ ഉൾപ്പടെയുള്ള ഈ ലോകം മൊത്തം നോർമലാ അത് കൊണ്ട ആണും പെണ്ണു മായി ഇണകളായി സുന്ദരമായി ഞങ്ങൾ ലോകർ ഇവിടെ മനുഷ്യരായി ജീവിക്കുന്നത് പക്ഷെ ഒരു ഭാഗത്തു മനോരോഗികൾ കൂടി വരുന്നു ഇപ്പോൾ കേരളത്തിലും കൂടി വരുന്നു എന്നാണ് ഇവിടെയുള്ള കമന്റ്കൾ നൽകുന്ന പാഠം,Homophobic-derogation
support Nishad ഒരു അനുഭവവും ഇല്ലാത്ത ആളുകൾ ഇതിനെ കുറിച്ച് പറയാതിരിക്കുന്നതാണ് നല്ലത്,None-of-the-above
Ningal ee nootandilonum janikyande aal alla infact janikyanda aale alla ,None-of-the-above
മുത്ത് റസൂൽ പറഞ്ഞിടത് കാര്യങ്ങൾ എത്തി തുടങ്ങി ,None-of-the-above
Enik thonnitulla orukaryam Ee oru category allukkale Matti nirthathenammalil oralayi kanan kazhinjal maravuna preshnagal mathreulluEe keralathil Athinuvendi maximum support cheyam nammuk ,Hope-Speech
