,text,Labels
1417,Please provide right information :- Sex aur gender dono ka matalab alag hai sex matlab humara ling aur gender matlab hum apne aap ko andar se kya sochte hh agar kisi ka sex aur gender same sota hh to wo cisgender kehlata hai aur dono alag hota h to wo transgender kehlata h,Non-anti-LGBT+ content
1418,don't call this a bimaari,Non-anti-LGBT+ content
1419,"I am not happy with you're opinion by being so educated khan sir is saying being homophobic is not natural ? Don't prove yourself that you still Uneducated and you really have to work on your studies before you make judgment on any of the existing sexual preference. being gay or lesbian is a natural part of human life, a conclusion that has been drawn by researchers and scientists time and again. The identities of LGBTQ people are not up for debate. This new research also reconfirms the long established understanding that there is no conclusive degree to which nature or nurture influence how a gay or lesbian person behaves.”",Non-anti-LGBT+ content
1420,Sir aap such me bhut achhe teacher h bahut asani se samjhaa dete h,Non-anti-LGBT+ content
1421,Inter sex wale bacha bacchi pedha kar sakte hai ki nahi🤔,Non-anti-LGBT+ content
1422,सर जब आपका पहला वीडियो देखा था और आज देख रहा है स्मार्ट होते जा रहे हैं looking supb sir,Non-anti-LGBT+ content
1423,She male / transgender.,Non-anti-LGBT+ content
1424,Tum khaan naam change kar k koi brahman ya shudr naam rakhlo channel ka. Tum muslim k naam par dhaba ho.,Non-anti-LGBT+ content
1425,LGBTQ होता है ना कि LGBTI,Non-anti-LGBT+ content
1426,"🙏 kya samjhte ho sir
Mtlb काश मैं आपके क्लास में होता",Non-anti-LGBT+ content
1427,Thanks,Non-anti-LGBT+ content
1428,"Gav me 2 saal jake ayi hu to kahi bhi jaa sakti hu ...
Bc gav r much safer than ur delhi homes...",Non-anti-LGBT+ content
1429,1 nomber,Non-anti-LGBT+ content
1430, @gitanjali babbar  4:23 what do you mean by ganv me 2 saal rha kar aayi hu to khote me ja skati hu,Non-anti-LGBT+ content
1431,Very good explanation. But the explanation for transgender is wrong. Please fix that.,Non-anti-LGBT+ content
1432,"Ye kaisa sawal hai , vo insaan hai k feeling hota hi hai",Non-anti-LGBT+ content
1433, @Akash Jeelani peer  : sach baat ko hi samjane ki zarurat padhi hai aaj kal... Don't waste ur time n energy...,Non-anti-LGBT+ content
1434,लगता है इन को लड़की बनना अछा लगता है,Transphobia
1435,"Uh said 2 type ke gender hote hai male or female 
Toh transgender kaha jayenge ??? 
Unka bhi toh gender hota hai naturally
Doesn't matter they have undeveloped private parts 
But still they are also natural",Non-anti-LGBT+ content
1436,khan sir digital marketing par koi vidio banaye,Non-anti-LGBT+ content
1437,Maja Aya 😂,Transphobia
1438,Interesex m dono chiz ek m kese ho sakte?? Penis or vagina dono ek jagha? How possible,Non-anti-LGBT+ content
1439,Tumhare uper bitti to tumhe pata chalta,Non-anti-LGBT+ content
1440,Can they reproduce,Non-anti-LGBT+ content
1441,Sir ye bataiye ki Gay me me bhi 2 tarah ke log hote honge 1. Jo dalta hoga and 2. Jo dalwata hoga. Thoda prakash daliye,Non-anti-LGBT+ content
1442, @PRAKASH raj  he is not muslim bhai,Non-anti-LGBT+ content
1443,"Baat angreji ka nahi hai mere gawn me 3 tak padh ke chhoda huaa ladka hai Jo ladka to hai par deemag ladki ka hai .bagal ke gawn me chhoti ladki hai par deemag ladke ka hai .

Ye aaj se nahi bahoot pahle se hai bhai .ye padhai likhai aur angreji ka asar nahi hai .
Aap yogi baba channel dekhiye .",Non-anti-LGBT+ content
1444,"Mentality disorder, aap jaise teachers se aise baate sobha nhi deti",Non-anti-LGBT+ content
1445,Aaj kl kai variety h lmao 😂😂😂😂,Transphobia
1446,mard s aourat bante hai y log to inke saving bhi nhi aati kya,Non-anti-LGBT+ content
1447,ye sb mehre thay sale hhhh mardangi chor kar awargi par utar aaye 🤣🤣🤣🤣,Non-anti-LGBT+ content
1448,Male ...female ki taraf aur female ..male ki taraf.. lekin yeh gmail kiski aur attract hota hai😂😂😂,Non-anti-LGBT+ content
1449,Yhi sb ko dekh ke  oro ko bhi  himat milti hai..jo jesa hai vesa hai is liye inka mjak  na bane..tbi indian aae bdege,Non-anti-LGBT+ content
1450,5:36 isme taras khaane wali baat kyu hai it is normal!!!,Non-anti-LGBT+ content
1451,"Sir yahi chije mujhe hamesha se samjh me nhi aa rahi thi .
Lekin ab 100%samjh me aa gaya .
Thanks sir ❤️❤️❤️",Non-anti-LGBT+ content
1452,Gay be like :-) dost dost na rha 😂,Homophobia
1453,Gazal also came in satyamev jayate season 2,Non-anti-LGBT+ content
1454,He said Atractiin nai ho raha he to gadbad he ...😂🤣,Homophobia
1455,Intex sex mind blowing🤯,Non-anti-LGBT+ content
1456,हेलीकॉप्टर से हेलीकॉप्टर टकराने जैसा,Non-anti-LGBT+ content
1457, @Eren Yeager  English bolna sikhle pehle . Ulta fulta typing krke khud ka bezti kr ne agaya . 🙂,Non-anti-LGBT+ content
1458,Sahi kaha,Non-anti-LGBT+ content
1459,Ye sab logo ko bhagwan ne banaya hai isliye kisi ko torcher na kare,Non-anti-LGBT+ content
1460,Yeh ek umbrella term hai.,Non-anti-LGBT+ content
1461,Mujhe samajh me aa gaya 🙏🙏,Non-anti-LGBT+ content
1462,Badi himmat chahiye aisi honest video banane k liye 👏👏👏,Non-anti-LGBT+ content
1463,Sir inter sex me reproduction hota hai ya nhi ?,Non-anti-LGBT+ content
1464,Apka padhaneka tarika bahot achha he sir ....keep going...gbu,Non-anti-LGBT+ content
1465, @AN UJ  bhai ye  log aisa kyu krte he ladke se ladki banke ye maa banega kya ladka ye confusion he🤔🤔,Non-anti-LGBT+ content
1466, @Deepak Kushwaha  mat kra bhai..bhagwan ne jaisa banaya h usko accept kr..,Non-anti-LGBT+ content
1467,Is video ke analytics check krlena discrimination dikh jayega buddy,Non-anti-LGBT+ content
1468,shemale kya hota hein,Non-anti-LGBT+ content
1469,Thank you Khan sir 😄,Non-anti-LGBT+ content
1470,Sir  जो लड़के लडकियों की तरह behave करते हैं उनको क्या कहते है और वो क्यों होता है,Non-anti-LGBT+ content
1471,Acha ji,Non-anti-LGBT+ content
1472,8:23  par hai ye,Non-anti-LGBT+ content
1473,Bahut achha samjhaya apne first baar iske baare me video dekha aur first time hi samajh aa gaya,Non-anti-LGBT+ content
1474,Aur jisey koi sey v attraction naa ho too usey Kya kahtey hey,Non-anti-LGBT+ content
1475,Ghatiya video,Non-anti-LGBT+ content
1476,Aisa nahi karna chahiye samaj main purush aur stri dono ki saman aavashyakta hain.isiliye jo prakriti banati hain uska swikar karna chahiye.kuchh chize prakriti ke hath main hi rahni chahiye.,Non-anti-LGBT+ content
1477,He wrongly speaking abt transgender n there is nothing called intersex it's called trans sex.,Non-anti-LGBT+ content
1478, @MANASH SHUKLA  wo sahi h me samjh rahi apki bt pr wo gey ni tha suruwat me wo ek ladka tha but mekaup krte krte ladkiyo ki adaye usme aagya ok wo agar suruwat se asa hota to me samjhti eski problem but ye to ladka hoke femouse hone ke chakkar me pura ladki ban gaya ye sahi ni h na ek hote h gey jo peida hote hi hote h or dusre hote h wo log jo peida hote to sahi h but unko wo psnd ni aata or bante kuch or h,Non-anti-LGBT+ content
1479,U look so good in pink shirt,Non-anti-LGBT+ content
1480,agla janm ap dekhe haa kya kisi ka jii😂😂😂,Non-anti-LGBT+ content
1481,Sir inter sex ko details me samjaye...,Non-anti-LGBT+ content
1482,Bkwas,Non-anti-LGBT+ content
1483,Na east dekho na West dekho khan sir ko best dekho 🥰🥰,Non-anti-LGBT+ content
1484,Iska koi dawai nahi,Non-anti-LGBT+ content
1485,"And ye bahut kam dekha jata hai is a very wrong fact. He needs to change his facts. Koi mental takleef nahi hai.
What is he even talking about.",Non-anti-LGBT+ content
1486,Sir kiy inter-sex me reproduction kar ne ki kaabiliyat hoti hai kiy?????,Non-anti-LGBT+ content
1487,Mujhe pehle ldka bnne ka shok tha 😂😂😂 I'm happy jo bhgwaan bnaye h mujhe wo hi acha h... Ab acha lgta h mujhe ny to pehle ldka jaisa sb hrkt krte the 😂😂 next janam me girl hi bna chahenge hm 😇,Non-anti-LGBT+ content
1488,Sir mai aapke channel pr kal hi ayi hu  .. Aap bohot ache se samjhate ho pr sir esme 1 or type ke log hote h  jo ladka to hota h pr wo khud ko andar se ladki jaisa mahsoos krta h koi ladki h to khud ko ladka jaisa mahsoos krti h or koi koi to apna gender hi change kr leta h aise logo ko kya kahte h sir,Non-anti-LGBT+ content
1489," @Santosh Mahali  jab tak mein jinda hun me LGBQ community ke khilaf ladunga
Transgender are natural unki koi galti nahi 
Par LESBIAN GAY CAN be straight again
Tum ek APPLIED FORCE KA FRICTION KYUN BAN RAHE HO😂😂",Non-anti-LGBT+ content
1490,"Sir,inter-sex kya hota h",Non-anti-LGBT+ content
1491, @Shorts JK hub   what others Do with their body is none of your Business,Non-anti-LGBT+ content
1492,Mujhe bhi ladki banne ka saukh hai qki ladkiyon ko devi ka roop bhi mante hai shadi ke baad sab sasural me kahte hain laxmi aai hai kash mai ek ladki hota to mai ek handsome good looking ladke se shadi karta aur apne husband se khub sare pyar karta romance karta 🥺🥺🥺but mujhe god ne boy banaya hai 😭😭😭agar mai ek girl hota to sabse sundar aur model bollywood queen hota sab boys mere piche marte 😘😘😘,Non-anti-LGBT+ content
1493,Foren county ki tarah India me v LGBTI ko Samman milna chahiye,Non-anti-LGBT+ content
1494,Aisi chij ko jo aasan bhasha mein samjha de use Khan Sar kahate Hai,Non-anti-LGBT+ content
1495,कोई दिक्कत नही सर ❤️🤟,Non-anti-LGBT+ content
1496,बहुत अच्छा समझाया 👌,Non-anti-LGBT+ content
1498,Jo govt aur law red light area ko business aur sex workers ko nichta bhari nazro se dekhta hai wo kya award dega,Non-anti-LGBT+ content
1499,"ha aap shi hai, but reaserch papers ne btaya hai ki ham monogamist (ek sathi) nhi hai
ham any jivo se alag nahin hain yadi aap ise is tarah se deke ki  pyar sirph ek samajik nirman hai, ek vyakti jo lgatar aapke aas-pas ho usse lgav ho jata hai
jo kisi bhi vyakti ke lie kabhi bhi bdal skta hai..hme jivan  me1 se adhik logo se  pyaar ho jata hai, ryt?...aapko kya lgta hai?",Non-anti-LGBT+ content
1500,Thank you brother,Non-anti-LGBT+ content
1501,"In Biological way..
Which have both sexes (XX & Yx) are called Bisexual...
It's not mentality it's another Topic like Hermaphrodit..",Non-anti-LGBT+ content
1502,Kya fark padta hai yar 😴 jub tak o hame harm ni karte tub tak hame .1% bhi problem ni hone chahiye kisi bhi community  ⚧  ke log hain 😂 apne desh ka hissa hain,Non-anti-LGBT+ content
1503, @Meme Bharati official  pahle too Jan le,Non-anti-LGBT+ content
1504,Hi,Non-anti-LGBT+ content
1505,"Vo to bhot detail me gai to, but abhi from India's not so developed point of view Aisa samjhana bhi ok hai",Non-anti-LGBT+ content
1506,Bhai homo or hetero attraction ko mentality nahi sexuality kehte hai aur yeh koi rog nahi hai.... Both are natural,Non-anti-LGBT+ content
1507,पूरा साक्षात्कार हिंदी में था परन्तु यहाँ सारे कॉमेंट अंग्रेजी में हैं।।।।।।। ऐसा क्यों भाई।।,Non-anti-LGBT+ content
1508, @Amisha Singh Chauhan  khan sir also told its all normal/ but to make you understand he used this word,Non-anti-LGBT+ content
1509,Bhagvan  sabko normal hi banaye,Non-anti-LGBT+ content
1510,👌👌knowledgeable video     informative👌👌,Non-anti-LGBT+ content
1511,"Yeah , mein yahi bolne wala tha",Non-anti-LGBT+ content
1512,Pahele mai iss mamle me bohot confuse tha.... Thank u sir ji.... Mera confusion dur karne ke liye....,Non-anti-LGBT+ content
1513, @oggy jack  are you serious? Who told you ki shaadi bache ke liye karte hai? Effin change your mentality first before saying sh*t.,Non-anti-LGBT+ content
1514,मोदी भी gay है क्या,Transphobia
1515,Sir ye phale homo sexual kyo Nahi tha,Non-anti-LGBT+ content
1516,Why,Non-anti-LGBT+ content
1517, @Karan Kumar  aapki baat bilkul sahi NAHI hai to main kyun samjhu jab aap kisi group ke bare main nahi jante  vaisa nahi feel karte to aap nahi bol sakte galat shalat,Non-anti-LGBT+ content
1518,Attract nhi ho rha to gadabad hai😀😀😀,Non-anti-LGBT+ content
1519,Transgender me hijda kinner ek part hai isme transmen transwomen intersex non-binary bhi aate hai .....LGBTQIA,Non-anti-LGBT+ content
1520,You are my God Sir,Non-anti-LGBT+ content
1521,Ji sir hame bhi ye sab jankari pata nhi tha apko dil se dhanyawad 👍👍🙏🙏🙏🙏👍👍👍🙏👍👍ap yoo hi knowledge Wale video la te rahe 🙏👍,Non-anti-LGBT+ content
1522,Ek baat samajh me nahi aarahi hai ke Jo ladke ya ladkiya angrezi padh leti Hain wahi Kyu aisi harkato ka shikaar hoti Hain,Non-anti-LGBT+ content
1523,Gay kisi normal ladki k sath sex kr sakta hai ya nhi plz tell me sr,Non-anti-LGBT+ content
1524,Ap kamal hai sir🙏🙏🙏🙏🙏🙏,Non-anti-LGBT+ content
1525,"ha aap shi hai, but reaserch papers ne btaya hai ki ham monogamist (ek sathi) nhi hai
ham any jivo se alag nahin hain yadi aap ise is tarah se deke ki  pyar sirph ek samajik nirman hai, ek vyakti jo lgatar aapke aas-pas ho usse lgav ho jata hai
jo kisi bhi vyakti ke lie kabhi bhi bdal skta hai..,hme jivan  me1 se adhik logo se  pyaar ho jata hai, ryt?...aapko kya lgta hai?",Non-anti-LGBT+ content
1526,After (shubh mangal jayada savdhan) 😂😂😂,Non-anti-LGBT+ content
1527,Kya samjhaya sir thank you,Non-anti-LGBT+ content
1528,5.10 MINS...मैं माल तो नहीं हूँ....मैं तो एक अफसर के उसमे आयी हूँ....😂😂😂,Non-anti-LGBT+ content
1529,"@luxmi and @comingsoon 
Theek h phele hm apko bura bhala bol dete h fir bol denge ki bura nahi manna ok .",Non-anti-LGBT+ content
1530,Hetro nehi hai sir... Please hetero sextual,Non-anti-LGBT+ content
1531,आवाज़ गूंज रही है,Non-anti-LGBT+ content
1532,1:06 To sir ji iska matlab ki Homo sexual log gadbad hai ? 😶,Homophobia
1533,"Shemale ... Kise Kehte Hai .. Sir 
Yai Kisme Aata Hai ... Aapne Bataya Nhi ....",Non-anti-LGBT+ content
1534,मीठे क्या होते है फिर?,Non-anti-LGBT+ content
1535,Sir me apka abharee rahunga,Non-anti-LGBT+ content
1536,Usey femboy bolte hai,Non-anti-LGBT+ content
1537," @Alveera Chouhan  वाह वाह पधारो म्हारे देश, फेसबुक में आपको  एड करू जी ??",Non-anti-LGBT+ content
1538,आपने तो जान लगा दी समझाने में. 🙏 🙏 🙏,Non-anti-LGBT+ content
1539, @patel praful  kuch nhi hota hai himaat nhi harni hai bass ab meri family bhi mujhe support nhi krti aur bohot warning dete hai phir bhii mai apna education complete hone tak seh rha hu sab,Non-anti-LGBT+ content
1540,Sir plss teen talaaq k baare mei btaye 🙏🙏mujhe ajtak samajh nai aya ye 3 talaaq  akhir hota kya hai....,Non-anti-LGBT+ content
1541,"Sick mind sick video..
Bas yehi tumhara dharam hai...",Non-anti-LGBT+ content
